account_angaza_id,effective_date,angaza_id,amount_towards_follow_on
AC8656977,2023-08-31,US133071,0
AC8656924,2023-08-31,US117916,12000
AC8664255,2023-08-31,US114239,0
AC8658787,2023-08-31,US119419,14500
AC8663287,2023-08-31,US125680,0
AC8656749,2023-08-31,US077013,0
AC8661335,2023-08-31,US162437,0
AC8662505,2023-08-31,US155190,0
AC8657926,2023-08-31,US151612,0
AC8644221,2023-08-31,US098371,1800
AC8660168,2023-08-31,US171681,5000
AC8656111,2023-08-31,US082222,5000
AC8641158,2023-08-31,US076214,6300
AC8646802,2023-08-31,US129834,4500
AC8660600,2023-08-31,US121003,1200
AC8659973,2023-08-31,US048770,0
AC8664389,2023-08-31,US164053,0
AC8659352,2023-08-31,US144729,5000
AC8664382,2023-08-31,US164053,4500
AC8657813,2023-08-31,US056690,6300
AC8660431,2023-08-31,US095266,0
AC8635106,2023-08-31,US063002,40
AC8660327,2023-08-31,US109241,4500
AC8637496,2023-08-31,US098371,10500
AC8659839,2023-08-31,US063473,0
AC8660850,2023-08-31,US130002,10000
AC8656835,2023-08-31,US068212,0
AC8663213,2023-08-31,US144505,0
AC8662399,2023-08-31,US174070,7000
AC8637543,2023-08-31,US163021,20
AC8657179,2023-08-31,US074534,0
AC8662951,2023-08-31,US098199,2500
AC8662684,2023-08-31,US127649,1250
AC8638445,2023-08-31,US069462,40
AC8661874,2023-08-31,US175739,0
AC8664143,2023-08-31,US107722,0
AC8656184,2023-08-31,US085871,10000
AC8644797,2023-08-31,US098587,200
AC8639053,2023-08-31,US155190,4000
AC8664207,2023-08-31,US133682,9000
AC8659031,2023-08-31,US009411,0
AC8662931,2023-08-31,US081905,0
AC8662643,2023-08-31,US043827,0
AC8636648,2023-08-31,US093912,6000
AC8657169,2023-08-31,US110489,0
AC8660968,2023-08-31,US174728,1500
AC8657464,2023-08-31,US082170,0
AC8653824,2023-08-31,US045481,2000
AC8662909,2023-08-31,US134422,20
AC8662075,2023-08-31,US168296,0
AC8662226,2023-08-31,US129147,0
AC8656915,2023-08-31,US132410,0
AC8661063,2023-08-31,US119562,0
AC8658658,2023-08-31,US118634,7000
AC8656415,2023-08-31,US109934,0
AC8663050,2023-08-31,US034964,0
AC8636760,2023-08-31,US110563,3500
AC8657649,2023-08-31,US008496,0
AC8645453,2023-08-31,US053815,200
AC8657829,2023-08-31,US068212,0
AC8663278,2023-08-31,US125680,0
AC8661396,2023-08-31,US168682,1250
AC8662194,2023-08-31,US111538,4000
AC8657569,2023-08-31,US151873,0
AC8657243,2023-08-31,US154298,0
AC8661546,2023-08-31,US083467,0
AC8663987,2023-08-31,US168203,0
AC8664189,2023-08-31,US162437,0
AC8661843,2023-08-31,US133722,1500
AC8661565,2023-08-31,US039767,0
AC8635614,2023-08-31,US046584,40
AC8647339,2023-08-31,US163021,200
AC8639039,2023-08-31,US163021,100
AC8635897,2023-08-31,US117835,200
AC8638358,2023-08-31,US121788,40
AC8638316,2023-08-31,US110563,3500
AC8657580,2023-08-31,US080960,2400
AC8662118,2023-08-31,US125998,0
AC8663956,2023-08-31,US156775,5000
AC8662348,2023-08-31,US144505,0
AC8663720,2023-08-31,US100627,0
AC8659071,2023-08-31,US117471,0
AC8659146,2023-08-31,US168484,0
AC8656463,2023-08-31,US122746,100
AC8637990,2023-08-31,US085138,70
AC8657747,2023-08-31,US068212,0
AC8661544,2023-08-31,US041371,0
AC8640010,2023-08-31,US066406,10500
AC8660350,2023-08-31,US044812,4000
AC8659508,2023-08-31,US150398,2000
AC8661932,2023-08-31,US134593,0
AC8663134,2023-08-31,US160535,0
AC8661361,2023-08-31,US101368,0
AC8661126,2023-08-31,US134272,0
AC8644317,2023-08-31,US119562,475
AC8653211,2023-08-31,US039767,300
AC8656919,2023-08-31,US123192,0
AC8657980,2023-08-31,US154675,9500
AC8634917,2023-08-31,US148889,20
AC8636081,2023-08-31,US137602,200
AC8664003,2023-08-31,US082080,0
AC8646018,2023-08-31,US081905,14000
AC8634783,2023-08-31,US009411,25
AC8656418,2023-08-31,US060503,600
AC8658523,2023-08-31,US125680,80
AC8661060,2023-08-31,US136214,9500
AC8661015,2023-08-31,US169450,0
AC8655430,2023-08-31,US163184,29700
AC8656368,2023-08-31,US119659,0
AC8662800,2023-08-31,US095266,0
AC8658053,2023-08-31,US130056,2000
AC8637327,2023-08-31,US068212,100
AC8643470,2023-08-31,US125405,40
AC8658178,2023-08-31,US022940,0
AC8657366,2023-08-31,US127160,5000
AC8640982,2023-08-31,US122790,535
AC8639909,2023-08-31,US093912,6300
AC8640659,2023-08-31,US094912,1600
AC8660434,2023-08-31,US125680,0
AC8661230,2023-08-31,US117471,0
AC8636614,2023-08-31,US063983,70
AC8662207,2023-08-31,US011650,0
AC8662483,2023-08-31,US157121,0
AC8649285,2023-08-31,US162002,10200
AC8657163,2023-08-31,US126431,0
AC8657021,2023-08-31,US018486,600
AC8658070,2023-08-31,US130056,7000
AC8661410,2023-08-31,US098587,0
AC8664377,2023-08-31,US169899,0
AC8661941,2023-08-31,US022940,0
AC8636449,2023-08-31,US133027,20
AC8659829,2023-08-31,US098835,0
AC8662264,2023-08-31,US122086,0
AC8658970,2023-08-31,US117457,0
AC8658015,2023-08-31,US133027,0
AC8656961,2023-08-31,US101477,0
AC8657540,2023-08-31,US168281,0
AC8662527,2023-08-31,US022940,0
AC8660304,2023-08-31,US132410,0
AC8658560,2023-08-31,US149330,0
AC8662591,2023-08-31,US119352,0
AC8660829,2023-08-31,US136214,4500
AC8663267,2023-08-31,US169964,0
AC8641449,2023-08-31,US171322,100
AC8649655,2023-08-31,US162965,5000
AC8659958,2023-08-31,US130193,0
AC8638947,2023-08-31,US173828,2500
AC8662863,2023-08-31,US125405,200
AC8656531,2023-08-31,US127802,0
AC8664226,2023-08-31,US169418,0
AC8642482,2023-08-31,US078581,600
AC8639997,2023-08-31,US125998,20
AC8658010,2023-08-31,US056690,0
AC8663366,2023-08-31,US100593,20
AC8636608,2023-08-31,US076214,8400
AC8659560,2023-08-31,US100627,0
AC8656004,2023-08-31,US127160,6000
AC8659625,2023-08-31,US153201,2000
AC8660703,2023-08-31,US153201,4500
AC8658233,2023-08-31,US097752,0
AC8637980,2023-08-31,US039035,40
AC8653682,2023-08-31,US082170,50
AC8656509,2023-08-31,US123222,0
AC8652989,2023-08-31,US148889,450
AC8641315,2023-08-31,US124811,100
AC8660285,2023-08-31,US127802,0
AC8663970,2023-08-31,US079445,80
AC8664010,2023-08-31,US149330,1300
AC8664265,2023-08-31,US154910,0
AC8664379,2023-08-31,US169899,0
AC8657310,2023-08-31,US177412,0
AC8663089,2023-08-31,US130181,0
AC8661510,2023-08-31,US134595,0
AC8661402,2023-08-31,US014726,3600
AC8658516,2023-08-31,US130412,0
AC8657554,2023-08-31,US081905,1000
AC8663764,2023-08-31,US130242,1500
AC8661303,2023-08-31,US137865,0
AC8663422,2023-08-31,US174334,0
AC8661144,2023-08-31,US063207,0
AC8663390,2023-08-31,US100593,0
AC8654688,2023-08-30,US123798,2500
AC8653042,2023-08-30,US102294,4500
AC8644004,2023-08-30,US056413,140
AC8652936,2023-08-30,US107734,2500
AC8655981,2023-08-30,US137602,0
AC8649655,2023-08-30,US162965,0
AC8650272,2023-08-30,US058887,9800
AC8637676,2023-08-30,US138437,100
AC8652913,2023-08-30,US095462,3500
AC8650982,2023-08-30,US016694,0
AC8650769,2023-08-30,US011278,0
AC8652376,2023-08-30,US136635,4500
AC8652826,2023-08-30,US161653,7000
AC8653401,2023-08-30,US149494,0
AC8640977,2023-08-30,US137865,100
AC8650575,2023-08-30,US125680,0
AC8652120,2023-08-30,US083467,0
AC8653211,2023-08-30,US039767,85
AC8650643,2023-08-30,US137366,4500
AC8655467,2023-08-30,US093365,9500
AC8652989,2023-08-30,US148889,0
AC8640521,2023-08-30,US110563,14000
AC8653489,2023-08-30,US056542,0
AC8640644,2023-08-30,US117835,220
AC8651546,2023-08-30,US137366,0
AC8636674,2023-08-30,US151768,5000
AC8654544,2023-08-30,US171956,2000
AC8652870,2023-08-30,US155190,0
AC8653329,2023-08-30,US117916,0
AC8654140,2023-08-30,US009411,0
AC8637527,2023-08-30,US066406,3500
AC8651098,2023-08-30,US151612,0
AC8654760,2023-08-30,US117833,0
AC8639399,2023-08-30,US071312,17150
AC8651709,2023-08-30,US107722,5000
AC8650090,2023-08-30,US134593,0
AC8636449,2023-08-30,US133027,20
AC8656114,2023-08-30,US119562,0
AC8634900,2023-08-30,US078092,40
AC8651020,2023-08-30,US050935,120
AC8651352,2023-08-30,US174630,2500
AC8650305,2023-08-30,US018486,0
AC8651870,2023-08-30,US110563,0
AC8655433,2023-08-30,US163184,0
AC8655197,2023-08-30,US084416,2000
AC8655664,2023-08-30,US162746,11000
AC8654486,2023-08-30,US085871,0
AC8652017,2023-08-30,US123304,0
AC8655595,2023-08-30,US098371,0
AC8655430,2023-08-30,US163184,0
AC8655549,2023-08-30,US110563,0
AC8653640,2023-08-30,US038542,0
AC8654308,2023-08-30,US062428,0
AC8655310,2023-08-30,US130532,0
AC8655491,2023-08-30,US157073,3600
AC8653036,2023-08-30,US163064,1250
AC8650787,2023-08-30,US080182,0
AC8653272,2023-08-30,US133682,2500
AC8655206,2023-08-30,US084416,0
AC8655988,2023-08-30,US127160,0
AC8650326,2023-08-30,US074534,0
AC8653900,2023-08-30,US123166,100
AC8653526,2023-08-30,US154443,2400
AC8651962,2023-08-30,US169418,0
AC8654435,2023-08-30,US070180,0
AC8654912,2023-08-30,US134595,0
AC8655580,2023-08-30,US148040,0
AC8638495,2023-08-30,US162091,2000
AC8650579,2023-08-30,US148889,0
AC8656111,2023-08-30,US082222,0
AC8653723,2023-08-30,US174953,0
AC8653322,2023-08-30,US119808,5000
AC8637886,2023-08-30,US039767,275
AC8653331,2023-08-30,US161653,4500
AC8654173,2023-08-30,US083472,4500
AC8637836,2023-08-30,US170265,7000
AC8638846,2023-08-30,US111194,20
AC8649755,2023-08-30,US038209,0
AC8644596,2023-08-30,US124811,100
AC8650373,2023-08-30,US063207,0
AC8656218,2023-08-30,US085871,500
AC8652468,2023-08-30,US155606,0
AC8654917,2023-08-30,US123576,0
AC8656004,2023-08-30,US127160,0
AC8652489,2023-08-30,US074534,20
AC8652775,2023-08-30,US154443,0
AC8655190,2023-08-30,US040808,4500
AC8654064,2023-08-30,US079373,0
AC8651374,2023-08-30,US108053,2000
AC8651933,2023-08-30,US174782,0
AC8653015,2023-08-30,US163064,12000
AC8654554,2023-08-30,US044812,5000
AC8650995,2023-08-30,US107628,4500
AC8653025,2023-08-30,US174955,0
AC8646429,2023-08-30,US098587,20
AC8654141,2023-08-30,US129724,0
AC8635924,2023-08-30,US070180,280
AC8648821,2023-08-30,US121003,20000
AC8649817,2023-08-30,US125405,200
AC8650682,2023-08-30,US053815,0
AC8649371,2023-08-30,US009411,0
AC8650399,2023-08-30,US121003,0
AC8639220,2023-08-30,US174334,100
AC8650224,2023-08-30,US175739,0
AC8650413,2023-08-30,US044099,0
AC8650182,2023-08-30,US172317,0
AC8652758,2023-08-30,US098835,0
AC8650293,2023-08-30,US117146,2500
AC8653747,2023-08-30,US017129,0
AC8654752,2023-08-30,US111979,100
AC8654112,2023-08-30,US153868,0
AC8652606,2023-08-30,US123555,7000
AC8653667,2023-08-30,US079373,0
AC8655262,2023-08-30,US076288,0
AC8649369,2023-08-30,US123572,0
AC8653851,2023-08-30,US123576,0
AC8640072,2023-08-30,US075607,60
AC8650478,2023-08-30,US132871,0
AC8638131,2023-08-30,US151873,100
AC8651437,2023-08-30,US098371,0
AC8650240,2023-08-30,US162746,5000
AC8653028,2023-08-30,US133027,0
AC8640941,2023-08-30,US100593,40
AC8651653,2023-08-30,US156695,0
AC8654578,2023-08-30,US134061,1250
AC8654279,2023-08-30,US132410,0
AC8646964,2023-08-30,US036649,155
AC8642014,2023-08-30,US075607,40
AC8651266,2023-08-30,US060503,0
AC8650924,2023-08-30,US110489,0
AC8649891,2023-08-30,US123152,0
AC8653109,2023-08-30,US098835,0
AC8651892,2023-08-30,US162437,0
AC8645990,2023-08-30,US134150,2500
AC8652115,2023-08-30,US154753,0
AC8654914,2023-08-30,US101827,2500
AC8641878,2023-08-30,US087539,18000
AC8656184,2023-08-30,US085871,0
AC8654169,2023-08-30,US125998,0
AC8654266,2023-08-30,US154921,4500
AC8650715,2023-08-30,US119938,0
AC8652031,2023-08-30,US126750,4500
AC8652505,2023-08-30,US144729,5000
AC8652619,2023-08-30,US161653,2500
AC8653824,2023-08-30,US045481,0
AC8639408,2023-08-30,US174728,6300
AC8649727,2023-08-30,US117457,0
AC8652453,2023-08-30,US095462,0
AC8651155,2023-08-30,US037823,0
AC8650379,2023-08-30,US163012,0
AC8651131,2023-08-30,US148040,0
AC8651634,2023-08-30,US078468,0
AC8651773,2023-08-30,US111194,0
AC8653327,2023-08-30,US119419,14500
AC8653156,2023-08-30,US000523,0
AC8654162,2023-08-30,US151909,2500
AC8640467,2023-08-30,US039035,200
AC8651620,2023-08-30,US033875,20
AC8650115,2023-08-30,US069987,0
AC8655459,2023-08-30,US174070,7000
AC8650947,2023-08-30,US037823,0
AC8654373,2023-08-30,US151768,0
AC8652309,2023-08-30,US048770,0
AC8651063,2023-08-30,US151873,0
AC8649261,2023-08-30,US126804,1500
AC8656258,2023-08-30,US063207,0
AC8652199,2023-08-30,US112247,0
AC8650927,2023-08-30,US117146,2500
AC8653643,2023-08-30,US123148,0
AC8642377,2023-08-30,US168357,4800
AC8650071,2023-08-30,US126431,0
AC8650699,2023-08-30,US089860,0
AC8649220,2023-08-30,US123798,9000
AC8655082,2023-08-30,US156695,0
AC8656065,2023-08-30,US174728,0
AC8651607,2023-08-30,US092533,22000
AC8654603,2023-08-30,US133027,0
AC8655101,2023-08-30,US157266,0
AC8649822,2023-08-30,US069987,20000
AC8653682,2023-08-30,US082170,0
AC8652085,2023-08-30,US170265,0
AC8653185,2023-08-30,US136214,9500
AC8654466,2023-08-30,US124811,0
AC8650507,2023-08-30,US154910,2000
AC8651197,2023-08-30,US119713,4000
AC8654875,2023-08-30,US101827,1250
AC8649109,2023-08-30,US142665,1500
AC8652971,2023-08-30,US130014,2500
AC8640982,2023-08-30,US122790,60
AC8650227,2023-08-30,US175739,0
AC8637327,2023-08-30,US068212,100
AC8641315,2023-08-30,US124811,60
AC8648365,2023-08-30,US008494,220
AC8656204,2023-08-30,US121003,6000
AC8651030,2023-08-30,US169964,0
AC8649619,2023-08-30,US174334,0
AC8651339,2023-08-30,US119659,0
AC8653729,2023-08-30,US058887,0
AC8644672,2023-08-29,US099596,4500
AC8648587,2023-08-29,US087292,200
AC8646137,2023-08-29,US151612,0
AC8648821,2023-08-29,US121003,0
AC8642678,2023-08-29,US175569,0
AC8642850,2023-08-29,US077003,0
AC8640197,2023-08-29,US168281,4000
AC8645983,2023-08-29,US094945,200
AC8642485,2023-08-29,US169964,0
AC8647144,2023-08-29,US101827,22000
AC8648429,2023-08-29,US130697,12000
AC8645990,2023-08-29,US134150,0
AC8645760,2023-08-29,US066406,0
AC8647927,2023-08-29,US125174,150
AC8645166,2023-08-29,US160409,0
AC8648307,2023-08-29,US008494,0
AC8644221,2023-08-29,US098371,0
AC8646885,2023-08-29,US111538,4500
AC8644236,2023-08-29,US009411,0
AC8648118,2023-08-29,US174556,0
AC8644061,2023-08-29,US151807,4500
AC8649317,2023-08-29,US148352,0
AC8643343,2023-08-29,US126630,0
AC8644317,2023-08-29,US119562,0
AC8644343,2023-08-29,US156775,14500
AC8644167,2023-08-29,US132008,9500
AC8646429,2023-08-29,US098587,0
AC8643087,2023-08-29,US123555,7000
AC8641790,2023-08-29,US119704,9000
AC8649122,2023-08-29,US168296,0
AC8647353,2023-08-29,US164064,2500
AC8646821,2023-08-29,US173828,0
AC8644797,2023-08-29,US098587,0
AC8635308,2023-08-29,US174635,4000
AC8642204,2023-08-29,US162457,0
AC8646964,2023-08-29,US036649,0
AC8643291,2023-08-29,US134061,1200
AC8647978,2023-08-29,US151612,0
AC8644004,2023-08-29,US056413,0
AC8648724,2023-08-29,US126431,0
AC8643222,2023-08-29,US137363,0
AC8644074,2023-08-29,US159752,5000
AC8646869,2023-08-29,US137363,0
AC8646504,2023-08-29,US173828,0
AC8648711,2023-08-29,US174949,0
AC8644596,2023-08-29,US124811,0
AC8642807,2023-08-29,US163666,3000
AC8648475,2023-08-29,US092533,6000
AC8642024,2023-08-29,US130412,0
AC8645406,2023-08-29,US037466,0
AC8642482,2023-08-29,US078581,0
AC8634783,2023-08-29,US009411,65
AC8646974,2023-08-29,US123572,0
AC8648522,2023-08-29,US009073,0
AC8643927,2023-08-29,US137363,0
AC8646746,2023-08-29,US137865,0
AC8643842,2023-08-29,US151612,0
AC8644407,2023-08-29,US114608,6800
AC8641315,2023-08-29,US124811,212
AC8645401,2023-08-29,US161998,4500
AC8649121,2023-08-29,US136238,0
AC8646327,2023-08-29,US130014,2500
AC8645729,2023-08-29,US123192,1500
AC8642441,2023-08-29,US127649,0
AC8648538,2023-08-29,US128185,100
AC8642377,2023-08-29,US168357,0
AC8647616,2023-08-29,US063207,0
AC8647619,2023-08-29,US111979,0
AC8642700,2023-08-29,US174949,0
AC8646313,2023-08-29,US081964,4500
AC8649075,2023-08-29,US011650,22000
AC8648327,2023-08-29,US080954,0
AC8648730,2023-08-29,US137865,0
AC8643693,2023-08-29,US163933,3000
AC8646814,2023-08-29,US177412,0
AC8642014,2023-08-29,US075607,40
AC8644108,2023-08-29,US175739,7000
AC8644973,2023-08-29,US117835,0
AC8646304,2023-08-29,US127099,0
AC8648752,2023-08-29,US126804,5000
AC8646724,2023-08-29,US078581,0
AC8643354,2023-08-29,US130532,0
AC8642929,2023-08-29,US174334,0
AC8646743,2023-08-29,US123874,7000
AC8642123,2023-08-29,US081905,0
AC8644785,2023-08-29,US129724,0
AC8645355,2023-08-29,US075607,0
AC8645223,2023-08-29,US112247,18000
AC8646283,2023-08-29,US075607,300
AC8637327,2023-08-29,US068212,100
AC8643470,2023-08-29,US125405,0
AC8644144,2023-08-29,US130697,12000
AC8644713,2023-08-29,US079042,4000
AC8644417,2023-08-29,US111194,400
AC8647515,2023-08-29,US177164,5000
AC8646315,2023-08-29,US123576,0
AC8648627,2023-08-29,US124811,0
AC8647712,2023-08-29,US100593,0
AC8636470,2023-08-29,US134272,200
AC8636334,2023-08-29,US063002,200
AC8649261,2023-08-29,US126804,3000
AC8648862,2023-08-29,US159749,5000
AC8644340,2023-08-29,US136214,4500
AC8643570,2023-08-29,US134318,0
AC8646004,2023-08-29,US174527,0
AC8649292,2023-08-29,US085871,0
AC8644062,2023-08-29,US109462,0
AC8647524,2023-08-29,US087292,0
AC8647492,2023-08-29,US109934,0
AC8642973,2023-08-29,US119808,3000
AC8642270,2023-08-29,US078156,0
AC8636449,2023-08-29,US133027,20
AC8641191,2023-08-29,US111344,3000
AC8645076,2023-08-29,US134593,0
AC8642924,2023-08-29,US049631,20
AC8647630,2023-08-29,US016694,0
AC8649109,2023-08-29,US142665,500
AC8646786,2023-08-29,US163012,0
AC8637886,2023-08-29,US039767,100
AC8646018,2023-08-29,US081905,0
AC8644759,2023-08-29,US117457,0
AC8646022,2023-08-29,US130412,0
AC8643925,2023-08-29,US151612,0
AC8640977,2023-08-29,US137865,70
AC8647918,2023-08-29,US154443,2500
AC8647834,2023-08-29,US154443,2400
AC8643919,2023-08-29,US123874,2000
AC8644380,2023-08-29,US063983,0
AC8645989,2023-08-29,US083009,2000
AC8646281,2023-08-29,US107955,10000
AC8642115,2023-08-29,US132901,0
AC8648326,2023-08-29,US132871,1250
AC8649285,2023-08-29,US162002,0
AC8642120,2023-08-29,US132901,0
AC8644311,2023-08-29,US134595,0
AC8646658,2023-08-29,US160815,5500
AC8644946,2023-08-29,US151873,500
AC8644838,2023-08-29,US134150,5000
AC8648984,2023-08-29,US137865,0
AC8648181,2023-08-29,US084850,7000
AC8645342,2023-08-29,US151671,0
AC8648814,2023-08-29,US133913,0
AC8644085,2023-08-29,US168484,4500
AC8643317,2023-08-29,US038542,0
AC8646802,2023-08-29,US129834,0
AC8647548,2023-08-29,US128185,0
AC8642535,2023-08-29,US137989,0
AC8640697,2023-08-29,US132879,20000
AC8644633,2023-08-29,US122746,0
AC8644749,2023-08-29,US056690,0
AC8647840,2023-08-29,US069715,7000
AC8642931,2023-08-29,US022940,0
AC8648182,2023-08-29,US063002,0
AC8643288,2023-08-29,US149494,0
AC8643173,2023-08-29,US172103,5000
AC8643430,2023-08-29,US130181,0
AC8648525,2023-08-29,US130532,0
AC8645570,2023-08-29,US175739,0
AC8644846,2023-08-29,US092533,0
AC8645184,2023-08-29,US071312,0
AC8643025,2023-08-29,US075607,0
AC8647955,2023-08-29,US164053,0
AC8648365,2023-08-29,US008494,0
AC8648352,2023-08-29,US134318,0
AC8645369,2023-08-29,US172317,0
AC8647134,2023-08-29,US100866,0
AC8637226,2023-08-29,US168357,12000
AC8645453,2023-08-29,US053815,20
AC8645812,2023-08-29,US174782,0
AC8647150,2023-08-29,US133679,22000
AC8646350,2023-08-29,US175739,0
AC8643153,2023-08-29,US122086,4500
AC8647171,2023-08-29,US171628,0
AC8647847,2023-08-29,US078581,0
AC8642970,2023-08-29,US163012,0
AC8643447,2023-08-29,US117146,3000
AC8646798,2023-08-29,US087539,7000
AC8643950,2023-08-29,US083717,0
AC8645617,2023-08-29,US171628,0
AC8643800,2023-08-29,US164064,0
AC8649220,2023-08-29,US123798,0
AC8647982,2023-08-29,US085138,200
AC8648069,2023-08-29,US141180,0
AC8648605,2023-08-29,US164064,2000
AC8647339,2023-08-29,US163021,0
AC8647715,2023-08-29,US065808,0
AC8640659,2023-08-28,US094912,0
AC8639209,2023-08-28,US125998,20
AC8639657,2023-08-28,US160435,4000
AC8638178,2023-08-28,US123898,15000
AC8636674,2023-08-28,US151768,0
AC8639955,2023-08-28,US136635,0
AC8641676,2023-08-28,US070234,0
AC8639597,2023-08-28,US098371,3500
AC8637856,2023-08-28,US099596,20000
AC8637327,2023-08-28,US068212,600
AC8637073,2023-08-28,US092533,5000
AC8641843,2023-08-28,US168298,4500
AC8635251,2023-08-28,US011650,22000
AC8638358,2023-08-28,US121788,0
AC8640313,2023-08-28,US154675,7000
AC8638350,2023-08-28,US156775,5000
AC8640672,2023-08-28,US157266,0
AC8638947,2023-08-28,US173828,0
AC8641376,2023-08-28,US174782,0
AC8638697,2023-08-28,US063002,0
AC8641385,2023-08-28,US083717,0
AC8635839,2023-08-28,US160435,4500
AC8641562,2023-08-28,US124811,0
AC8634849,2023-08-28,US038209,0
AC8637661,2023-08-28,US154295,13500
AC8638194,2023-08-28,US107722,0
AC8641413,2023-08-28,US155371,9500
AC8636846,2023-08-28,US111194,475
AC8641916,2023-08-28,US174955,0
AC8638807,2023-08-28,US044260,0
AC8640300,2023-08-28,US160815,0
AC8638316,2023-08-28,US110563,0
AC8636954,2023-08-28,US119334,0
AC8638726,2023-08-28,US163933,1500
AC8641079,2023-08-28,US168274,0
AC8640412,2023-08-28,US000523,0
AC8636648,2023-08-28,US093912,0
AC8635616,2023-08-28,US011650,5000
AC8640429,2023-08-28,US123576,1500
AC8640245,2023-08-28,US056321,0
AC8639965,2023-08-28,US174949,0
AC8641315,2023-08-28,US124811,0
AC8636081,2023-08-28,US137602,300
AC8634788,2023-08-28,US174334,0
AC8638827,2023-08-28,US173828,0
AC8635928,2023-08-28,US063002,50
AC8640546,2023-08-28,US154298,0
AC8640010,2023-08-28,US066406,0
AC8637014,2023-08-28,US126512,14500
AC8641475,2023-08-28,US137865,0
AC8637734,2023-08-28,US138437,500
AC8637676,2023-08-28,US138437,0
AC8641449,2023-08-28,US171322,0
AC8640662,2023-08-28,US155371,10000
AC8637288,2023-08-28,US174949,0
AC8636334,2023-08-28,US063002,0
AC8641639,2023-08-28,US128983,0
AC8641663,2023-08-28,US120148,19000
AC8640521,2023-08-28,US110563,0
AC8637988,2023-08-28,US130532,0
AC8640644,2023-08-28,US117835,100
AC8636936,2023-08-28,US127099,4000
AC8636748,2023-08-28,US123192,2250
